#auto generated file!
180.0;114;59;27
186.0;107;61;32
192.0;107;61;32
198.0;105;72;23
204.0;102;76;22
210.0;105;76;19
216.0;109;68;23
222.0;116;63;21
228.0;108;63;29
234.0;113;58;29
240.0;113;59;28
246.0;115;61;24
252.0;112;64;24
258.0;114;62;24
264.0;120;58;22
270.0;117;60;23
276.0;116;62;22
282.0;110;67;23
288.0;113;61;26
294.0;111;57;32
300.0;114;57;29
306.0;116;56;28
312.0;123;49;28
318.0;118;47;35
324.0;125;45;30
330.0;124;47;29
336.0;130;48;22
342.0;132;51;17
348.0;133;50;17
354.0;134;44;22
360.0;134;41;25
366.0;135;40;25
372.0;132;43;25
378.0;128;44;28
384.0;125;45;30
390.0;128;47;25
396.0;122;48;30
402.0;124;51;25
408.0;123;52;25
414.0;118;61;21
420.0;120;61;19
426.0;111;63;26
432.0;107;63;30
438.0;105;67;28
444.0;99;66;35
450.0;102;68;30
456.0;103;76;21
462.0;107;68;25
468.0;107;68;25
474.0;113;64;23
480.0;114;60;26
486.0;112;57;31
492.0;108;63;29
498.0;105;63;32
504.0;110;64;26
510.0;110;59;31
516.0;105;62;33
522.0;107;57;36
528.0;107;58;35
534.0;109;57;34
540.0;105;62;33
546.0;108;63;29
552.0;114;59;27
558.0;114;56;30
564.0;110;52;38
570.0;113;57;30
576.0;107;55;38
582.0;115;57;28
588.0;120;54;26
594.0;122;53;25
600.0;119;52;29
606.0;114;58;28
612.0;110;57;33
618.0;113;54;33
624.0;115;51;34
630.0;114;56;30
636.0;109;56;35
642.0;104;59;37
648.0;113;53;34
654.0;109;56;35
660.0;113;58;29
666.0;107;63;30
672.0;112;63;25
678.0;109;61;30
684.0;108;62;30
690.0;104;61;35
696.0;109;60;31
702.0;109;58;33
708.0;111;60;29
714.0;110;66;24
720.0;112;61;27
726.0;113;60;27
732.0;115;62;23
738.0;111;63;26
744.0;110;66;24
750.0;113;61;26
756.0;109;63;28
762.0;112;54;34
768.0;115;51;34
774.0;112;54;34
780.0;114;54;32
786.0;117;50;33
792.0;117;55;28
798.0;117;61;22
804.0;118;60;22
810.0;118;55;27
816.0;115;55;30
822.0;117;53;30
828.0;112;57;31
834.0;114;58;28
840.0;124;54;22
846.0;124;54;22
852.0;123;58;19
858.0;120;59;21
864.0;117;62;21
870.0;118;61;21
876.0;121;61;18
882.0;125;56;19
888.0;120;54;26
894.0;114;54;32
900.0;113;51;36
906.0;112;56;32
912.0;112;60;28
918.0;114;61;25
924.0;115;63;22
930.0;116;58;26
936.0;118;50;32
942.0;121;49;30
948.0;117;54;29
954.0;115;58;27
960.0;117;53;30
966.0;122;54;24
972.0;121;50;29
978.0;123;47;30
984.0;120;50;30
990.0;117;51;32
996.0;110;55;35
1002.0;105;55;40
1008.0;106;54;40
1014.0;104;58;38
1020.0;99;62;39
1026.0;99;63;38
1032.0;99;64;37
1038.0;100;67;33
1044.0;103;65;32
1050.0;103;64;33
1056.0;115;60;25
1062.0;117;58;25
1068.0;113;60;27
1074.0;113;59;28
1080.0;113;58;29
1086.0;111;63;26
1092.0;107;58;35
1098.0;109;60;31
1104.0;105;61;34
1110.0;98;61;41
1116.0;102;62;36
1122.0;101;65;34
1128.0;101;65;34
1134.0;109;59;32
1140.0;110;61;29
1146.0;107;64;29
1152.0;110;62;28
1158.0;113;56;31
1164.0;117;55;28
1170.0;122;49;29
1176.0;126;52;22
1182.0;130;52;18
1188.0;125;54;21
1194.0;125;53;22
1200.0;118;57;25
1206.0;118;49;33
1212.0;118;54;28
1218.0;116;55;29
1224.0;110;56;34
1230.0;111;53;36
1236.0;118;52;30
1242.0;124;48;28
1248.0;127;50;23
1254.0;129;48;23
1260.0;129;47;24
1266.0;126;48;26
1272.0;119;50;31
1278.0;111;54;35
1284.0;113;56;31
1290.0;112;57;31
1296.0;111;58;31
1302.0;111;60;29
1308.0;114;59;27
1314.0;110;63;27
1320.0;107;62;31
1326.0;108;63;29
1332.0;107;63;30
1338.0;110;60;30
1344.0;108;65;27
1350.0;110;69;21
1356.0;111;61;28
1362.0;113;60;27
1368.0;111;61;28
1374.0;116;57;27
1380.0;114;60;26
1386.0;111;61;28
1392.0;118;61;21
1398.0;116;63;21
1404.0;113;67;20
1410.0;114;60;26
1416.0;116;60;24
1422.0;116;60;24
1428.0;121;50;29
1434.0;132;49;19
1440.0;130;55;15
1446.0;129;55;16
1452.0;127;56;17
1458.0;127;48;25
1464.0;121;49;30
1470.0;121;49;30
1476.0;129;46;25
1482.0;123;52;25
1488.0;120;56;24
1494.0;121;52;27
