#auto generated file!
180.0;182;89;54
186.0;179;101;45
192.0;178;102;45
198.0;170;108;47
204.0;177;104;44
210.0;171;106;48
216.0;177;94;54
222.0;179;93;53
228.0;185;94;46
234.0;185;91;49
240.0;181;93;51
246.0;187;94;44
252.0;190;94;41
258.0;186;99;40
264.0;182;95;48
270.0;177;97;51
276.0;181;101;43
282.0;192;89;44
288.0;190;89;46
294.0;187;83;55
300.0;188;82;55
306.0;183;85;57
312.0;179;90;56
318.0;182;93;50
324.0;186;90;49
330.0;186;96;43
336.0;185;95;45
342.0;182;95;48
348.0;188;97;40
354.0;182;96;47
360.0;185;86;54
366.0;184;95;46
372.0;184;89;52
378.0;175;101;49
384.0;173;103;49
390.0;171;102;52
396.0;177;101;47
402.0;171;106;48
408.0;177;97;51
414.0;174;97;54
420.0;170;102;53
426.0;171;105;49
432.0;172;104;49
438.0;183;98;44
444.0;185;99;41
450.0;184;100;41
456.0;188;99;38
462.0;176;107;42
468.0;187;105;33
474.0;180;108;37
480.0;184;100;41
486.0;190;95;40
492.0;201;86;38
498.0;204;87;34
504.0;195;87;43
510.0;193;89;43
516.0;195;87;43
522.0;194;84;47
528.0;192;80;53
534.0;179;91;55
540.0;180;98;47
546.0;181;96;48
552.0;189;92;44
558.0;184;95;46
564.0;189;96;40
570.0;187;95;43
576.0;181;98;46
582.0;183;98;44
588.0;188;97;40
594.0;197;88;40
600.0;190;90;45
606.0;193;85;47
612.0;192;88;45
618.0;189;95;41
624.0;190;91;44
630.0;194;93;38
636.0;196;88;41
642.0;188;91;46
648.0;184;89;52
654.0;186;96;43
660.0;184;97;44
666.0;175;107;43
672.0;172;109;44
678.0;173;100;52
684.0;177;98;50
690.0;173;91;61
696.0;166;102;57
702.0;170;112;43
708.0;177;108;40
714.0;172;109;44
720.0;165;116;44
726.0;165;106;54
732.0;177;100;48
738.0;174;96;55
744.0;180;98;47
750.0;187;100;38
756.0;188;96;41
762.0;176;105;44
768.0;179;105;41
774.0;186;93;46
780.0;184;96;45
786.0;187;99;39
792.0;187;92;46
798.0;181;98;46
804.0;179;100;46
810.0;186;101;38
816.0;183;102;40
822.0;178;106;41
828.0;180;102;43
834.0;183;104;38
840.0;179;103;43
846.0;180;102;43
852.0;164;106;55
858.0;166;104;55
864.0;164;104;57
870.0;162;106;57
876.0;175;105;45
882.0;169;108;48
888.0;169;103;53
894.0;171;105;49
900.0;169;104;52
906.0;171;108;46
912.0;178;104;43
918.0;179;102;44
924.0;182;103;40
930.0;186;98;41
936.0;186;104;35
942.0;187;104;34
948.0;180;111;34
954.0;178;108;39
960.0;186;99;40
966.0;175;104;46
972.0;176;97;52
978.0;170;101;54
984.0;172;104;49
990.0;179;98;48
996.0;173;105;47
1002.0;179;101;45
1008.0;183;93;49
1014.0;184;89;52
1020.0;184;91;50
1026.0;183;88;54
1032.0;189;89;47
1038.0;196;82;47
1044.0;190;87;48
1050.0;184;94;47
1056.0;192;90;43
1062.0;198;85;42
1068.0;192;91;42
1074.0;190;85;50
1080.0;187;90;48
1086.0;177;101;47
1092.0;181;102;42
1098.0;188;93;44
1104.0;186;94;45
1110.0;180;97;48
1116.0;172;94;59
1122.0;175;96;54
1128.0;172;99;54
1134.0;165;106;54
1140.0;174;103;48
1146.0;179;96;50
1152.0;187;94;44
1158.0;193;91;41
1164.0;185;99;41
1170.0;188;96;41
1176.0;201;87;37
1182.0;198;83;44
1188.0;197;93;35
1194.0;194;87;44
1200.0;183;96;46
1206.0;187;94;44
1212.0;182;94;49
1218.0;192;85;48
1224.0;188;86;51
1230.0;188;87;50
1236.0;187;92;46
1242.0;190;92;43
1248.0;191;91;43
1254.0;192;89;44
1260.0;190;88;47
1266.0;185;95;45
1272.0;188;91;46
1278.0;189;96;40
1284.0;186;94;45
1290.0;185;94;46
1296.0;187;89;49
1302.0;191;89;45
1308.0;178;95;52
1314.0;182;94;49
1320.0;176;95;54
1326.0;175;100;50
1332.0;165;112;48
1338.0;164;110;51
1344.0;176;96;53
1350.0;173;98;54
1356.0;181;98;46
1362.0;173;98;54
1368.0;165;95;65
1374.0;174;95;56
1380.0;177;89;59
1386.0;178;101;46
1392.0;186;95;44
1398.0;181;96;48
1404.0;169;104;52
1410.0;176;99;50
1416.0;179;98;48
1422.0;181;105;39
1428.0;191;95;39
1434.0;183;97;45
1440.0;182;100;43
1446.0;184;96;45
1452.0;185;102;38
1458.0;185;105;35
1464.0;182;102;41
1470.0;183;101;41
1476.0;181;101;43
1482.0;179;100;46
1488.0;178;97;50
1494.0;184;90;51
