#auto generated file!
180.0;76;32;17
186.0;74;35;16
192.0;75;32;18
198.0;79;26;20
204.0;76;30;19
210.0;70;32;23
216.0;74;32;19
222.0;74;28;23
228.0;74;28;23
234.0;73;33;19
240.0;70;39;16
246.0;73;35;17
252.0;76;29;20
258.0;73;30;22
264.0;74;31;20
270.0;72;32;21
276.0;66;37;22
282.0;64;41;20
288.0;71;39;15
294.0;72;37;16
300.0;68;39;18
306.0;69;38;18
312.0;69;41;15
318.0;69;38;18
324.0;74;35;16
330.0;76;36;13
336.0;72;34;19
342.0;73;35;17
348.0;75;34;16
354.0;71;34;20
360.0;72;32;21
366.0;71;35;19
372.0;72;36;17
378.0;75;36;14
384.0;66;46;13
390.0;65;44;16
396.0;68;40;17
402.0;62;39;24
408.0;69;37;19
414.0;72;34;19
420.0;69;36;20
426.0;70;36;19
432.0;67;39;19
438.0;67;39;19
444.0;68;42;15
450.0;70;37;18
456.0;69;42;14
462.0;70;38;17
468.0;72;36;17
474.0;77;34;14
480.0;77;32;16
486.0;77;34;14
492.0;77;32;16
498.0;73;34;18
504.0;69;38;18
510.0;68;42;15
516.0;64;43;18
522.0;68;37;20
528.0;64;37;24
534.0;69;33;23
540.0;75;32;18
546.0;78;30;17
552.0;81;27;17
558.0;79;32;14
564.0;80;29;16
570.0;77;34;14
576.0;81;38;6
582.0;78;35;12
588.0;74;40;11
594.0;73;40;12
600.0;72;39;14
606.0;72;36;17
612.0;73;35;17
618.0;75;32;18
624.0;73;34;18
630.0;71;37;17
636.0;68;44;13
642.0;70;42;13
648.0;66;39;20
654.0;67;36;22
660.0;67;36;22
666.0;68;37;20
672.0;69;36;20
678.0;68;32;25
684.0;67;35;23
690.0;73;34;18
696.0;75;35;15
702.0;74;33;18
708.0;69;39;17
714.0;71;37;17
720.0;71;34;20
726.0;70;37;18
732.0;69;37;19
738.0;66;42;17
744.0;67;44;14
750.0;73;36;16
756.0;71;35;19
762.0;70;37;18
768.0;64;44;17
774.0;71;40;14
780.0;68;45;12
786.0;66;47;12
792.0;65;46;14
798.0;67;40;18
804.0;69;39;17
810.0;70;37;18
816.0;70;38;17
822.0;65;43;17
828.0;64;41;20
834.0;68;42;15
840.0;69;39;17
846.0;70;40;15
852.0;76;36;13
858.0;71;42;12
864.0;70;43;12
870.0;73;39;13
876.0;76;33;16
882.0;78;37;10
888.0;79;33;13
894.0;77;35;13
900.0;80;31;14
906.0;77;33;15
912.0;80;30;15
918.0;81;30;14
924.0;84;25;16
930.0;88;23;14
936.0;85;29;11
942.0;82;35;8
948.0;80;37;8
954.0;78;36;11
960.0;74;37;14
966.0;71;40;14
972.0;73;39;13
978.0;68;44;13
984.0;67;47;11
990.0;65;50;10
996.0;66;47;12
1002.0;67;43;15
1008.0;66;39;20
1014.0;71;35;19
1020.0;75;34;16
1026.0;73;36;16
1032.0;73;42;10
1038.0;76;38;11
1044.0;79;34;12
1050.0;78;35;12
1056.0;76;33;16
1062.0;75;34;16
1068.0;83;28;14
1074.0;78;30;17
1080.0;80;30;15
1086.0;75;27;23
1092.0;73;29;23
1098.0;72;31;22
1104.0;70;31;24
1110.0;66;33;26
1116.0;67;37;21
1122.0;67;36;22
1128.0;66;38;21
1134.0;64;36;25
1140.0;66;35;24
1146.0;61;39;25
1152.0;63;42;20
1158.0;64;44;17
1164.0;64;44;17
1170.0;64;41;20
1176.0;68;38;19
1182.0;68;39;18
1188.0;69;39;17
1194.0;76;32;17
1200.0;73;35;17
1206.0;75;34;16
1212.0;76;37;12
1218.0;78;37;10
1224.0;77;37;11
1230.0;74;38;13
1236.0;73;43;9
1242.0;73;41;11
1248.0;77;37;11
1254.0;81;33;11
1260.0;79;37;9
1266.0;76;37;12
1272.0;79;34;12
1278.0;79;29;17
1284.0;81;30;14
1290.0;76;32;17
1296.0;77;35;13
1302.0;81;32;12
1308.0;77;34;14
1314.0;74;31;20
1320.0;82;28;15
1326.0;82;24;19
1332.0;78;34;13
1338.0;77;32;16
1344.0;75;36;14
1350.0;76;38;11
1356.0;77;38;10
1362.0;79;36;10
1368.0;78;40;7
1374.0;81;37;7
1380.0;75;39;11
1386.0;78;33;14
1392.0;73;36;16
1398.0;78;32;15
1404.0;76;30;19
1410.0;74;33;18
1416.0;73;36;16
1422.0;78;31;16
1428.0;81;28;16
1434.0;80;27;18
1440.0;80;25;20
1446.0;78;32;15
1452.0;78;33;14
1458.0;76;31;18
1464.0;76;34;15
1470.0;81;31;13
1476.0;78;28;19
1482.0;77;30;18
1488.0;73;30;22
1494.0;77;30;18
