#auto generated file!
180.0;76;34;15
186.0;78;33;14
192.0;74;34;17
198.0;76;33;16
204.0;80;30;15
210.0;75;32;18
216.0;71;33;21
222.0;70;32;23
228.0;69;31;25
234.0;66;34;25
240.0;69;32;24
246.0;74;31;20
252.0;72;34;19
258.0;71;34;20
264.0;69;39;17
270.0;67;37;21
276.0;70;37;18
282.0;62;42;21
288.0;64;42;19
294.0;66;39;20
300.0;72;39;14
306.0;74;37;14
312.0;76;36;13
318.0;80;31;14
324.0;77;29;19
330.0;73;33;19
336.0;72;33;20
342.0;74;37;14
348.0;77;36;12
354.0;75;36;14
360.0;73;36;16
366.0;72;42;11
372.0;74;39;12
378.0;73;40;12
384.0;72;39;14
390.0;72;37;16
396.0;69;37;19
402.0;71;36;18
408.0;68;35;22
414.0;69;38;18
420.0;67;39;19
426.0;69;37;19
432.0;65;36;24
438.0;69;36;20
444.0;67;35;23
450.0;66;34;25
456.0;64;39;22
462.0;66;40;19
468.0;70;42;13
474.0;73;36;16
480.0;76;34;15
486.0;74;39;12
492.0;72;35;18
498.0;71;34;20
504.0;69;40;16
510.0;67;43;15
516.0;69;41;15
522.0;64;41;20
528.0;62;38;25
534.0;67;37;21
540.0;67;37;21
546.0;64;40;21
552.0;66;36;23
558.0;65;40;20
564.0;68;38;19
570.0;68;37;20
576.0;74;32;19
582.0;77;29;19
588.0;77;28;20
594.0;77;28;20
600.0;81;24;20
606.0;77;27;21
612.0;84;29;12
618.0;77;37;11
624.0;76;34;15
630.0;74;37;14
636.0;74;40;11
642.0;69;40;16
648.0;71;40;14
654.0;68;41;16
660.0;64;41;20
666.0;62;43;20
672.0;67;39;19
678.0;71;37;17
684.0;72;33;20
690.0;65;37;23
696.0;68;37;20
702.0;67;37;21
708.0;72;33;20
714.0;69;40;16
720.0;73;39;13
726.0;74;39;12
732.0;75;38;12
738.0;73;40;12
744.0;76;39;10
750.0;80;36;9
756.0;75;36;14
762.0;72;33;20
768.0;71;41;13
774.0;74;34;17
780.0;74;34;17
786.0;74;32;19
792.0;77;36;12
798.0;79;37;9
804.0;77;37;11
810.0;74;41;10
816.0;71;41;13
822.0;73;36;16
828.0;74;35;16
834.0;74;37;14
840.0;78;33;14
846.0;78;32;15
852.0;70;34;21
858.0;72;32;21
864.0;73;35;17
870.0;71;38;16
876.0;70;41;14
882.0;66;41;18
888.0;66;37;22
894.0;65;36;24
900.0;75;33;17
906.0;72;35;18
912.0;76;38;11
918.0;75;39;11
924.0;72;40;13
930.0;71;35;19
936.0;70;38;17
942.0;64;43;18
948.0;62;47;16
954.0;72;43;10
960.0;70;44;11
966.0;67;47;11
972.0;69;42;14
978.0;70;41;14
984.0;73;39;13
990.0;73;41;11
996.0;73;44;8
1002.0;70;43;12
1008.0;65;41;19
1014.0;72;37;16
1020.0;67;42;16
1026.0;70;39;16
1032.0;71;36;18
1038.0;67;38;20
1044.0;62;42;21
1050.0;64;46;15
1056.0;59;52;14
1062.0;62;47;16
1068.0;67;41;17
1074.0;69;39;17
1080.0;73;36;16
1086.0;77;31;17
1092.0;77;32;16
1098.0;79;33;13
1104.0;79;33;13
1110.0;79;34;12
1116.0;79;32;14
1122.0;79;32;14
1128.0;79;30;16
1134.0;80;32;13
1140.0;76;36;13
1146.0;80;32;13
1152.0;80;33;12
1158.0;78;36;11
1164.0;79;33;13
1170.0;72;35;18
1176.0;69;37;19
1182.0;68;39;18
1188.0;68;40;17
1194.0;70;40;15
1200.0;74;35;16
1206.0;72;36;17
1212.0;73;39;13
1218.0;73;34;18
1224.0;76;31;18
1230.0;71;36;18
1236.0;73;35;17
1242.0;77;38;10
1248.0;74;39;12
1254.0;73;35;17
1260.0;73;38;14
1266.0;72;35;18
1272.0;76;31;18
1278.0;80;29;16
1284.0;76;32;17
1290.0;74;32;19
1296.0;74;35;16
1302.0;73;38;14
1308.0;70;32;23
1314.0;68;30;27
1320.0;68;31;26
1326.0;66;37;22
1332.0;71;31;23
1338.0;73;29;23
1344.0;76;25;24
1350.0;75;29;21
1356.0;78;28;19
1362.0;77;27;21
1368.0;75;28;22
1374.0;75;26;24
1380.0;75;24;26
1386.0;77;28;20
1392.0;81;26;18
1398.0;78;28;19
1404.0;75;26;24
1410.0;77;26;22
1416.0;73;28;24
1422.0;80;23;22
1428.0;74;25;26
1434.0;76;29;20
1440.0;77;33;15
1446.0;79;28;18
1452.0;75;31;19
1458.0;75;31;19
1464.0;73;37;15
1470.0;76;34;15
1476.0;76;32;17
1482.0;74;34;17
1488.0;76;33;16
1494.0;77;35;13
