#auto generated file!
180.0;159;60;31
186.0;156;61;33
192.0;154;62;34
198.0;152;64;34
204.0;154;62;34
210.0;147;62;41
216.0;147;66;37
222.0;144;69;37
228.0;146;70;34
234.0;145;64;41
240.0;144;63;43
246.0;140;71;39
252.0;142;77;31
258.0;134;81;35
264.0;141;74;35
270.0;132;73;45
276.0;134;75;41
282.0;133;77;40
288.0;132;83;35
294.0;136;87;27
300.0;139;84;27
306.0;131;90;29
312.0;127;96;27
318.0;134;84;32
324.0;132;80;38
330.0;137;70;43
336.0;134;66;50
342.0;137;62;51
348.0;137;65;48
354.0;142;66;42
360.0;138;69;43
366.0;144;71;35
372.0;148;68;34
378.0;143;71;36
384.0;132;70;48
390.0;140;64;46
396.0;141;66;43
402.0;139;71;40
408.0;140;70;40
414.0;143;73;34
420.0;138;75;37
426.0;136;71;43
432.0;140;69;41
438.0;141;69;40
444.0;146;68;36
450.0;145;67;38
456.0;143;65;42
462.0;148;59;43
468.0;147;66;37
474.0;142;75;33
480.0;144;70;36
486.0;145;68;37
492.0;138;75;37
498.0;140;78;32
504.0;139;75;36
510.0;135;78;37
516.0;139;73;38
522.0;141;72;37
528.0;144;75;31
534.0;142;71;37
540.0;149;61;40
546.0;149;60;41
552.0;152;68;30
558.0;155;64;31
564.0;156;69;25
570.0;157;65;28
576.0;159;67;24
582.0;153;67;30
588.0;156;72;22
594.0;150;72;28
600.0;151;71;28
606.0;150;67;33
612.0;147;77;26
618.0;146;64;40
624.0;149;61;40
630.0;154;62;34
636.0;156;59;35
642.0;152;60;38
648.0;147;67;36
654.0;143;69;38
660.0;140;71;39
666.0;132;74;44
672.0;121;73;56
678.0;126;74;50
684.0;125;75;50
690.0;119;83;48
696.0;123;78;49
702.0;129;75;46
708.0;133;81;36
714.0;130;87;33
720.0;135;80;35
726.0;133;82;35
732.0;134;86;30
738.0;142;80;28
744.0;138;81;31
750.0;141;76;33
756.0;137;85;28
762.0;145;77;28
768.0;149;72;29
774.0;147;73;30
780.0;146;78;26
786.0;143;77;30
792.0;140;77;33
798.0;133;84;33
804.0;130;87;33
810.0;133;83;34
816.0;134;76;40
822.0;137;75;38
828.0;145;65;40
834.0;151;58;41
840.0;144;61;45
846.0;152;57;41
852.0;151;54;45
858.0;147;61;42
864.0;141;68;41
870.0;142;66;42
876.0;136;70;44
882.0;138;68;44
888.0;142;64;44
894.0;149;64;37
900.0;147;65;38
906.0;148;64;38
912.0;152;60;38
918.0;152;62;36
924.0;147;64;39
930.0;147;68;35
936.0;151;69;30
942.0;152;68;30
948.0;150;69;31
954.0;151;60;39
960.0;145;65;40
966.0;146;72;32
972.0;146;63;41
978.0;151;63;36
984.0;152;67;31
990.0;152;64;34
996.0;154;68;28
1002.0;147;77;26
1008.0;145;74;31
1014.0;147;75;28
1020.0;146;71;33
1026.0;151;69;30
1032.0;145;71;34
1038.0;140;69;41
1044.0;140;72;38
1050.0;132;76;42
1056.0;133;75;42
1062.0;132;74;44
1068.0;133;72;45
1074.0;130;74;46
1080.0;131;72;47
1086.0;131;73;46
1092.0;130;72;48
1098.0;128;80;42
1104.0;135;76;39
1110.0;148;73;29
1116.0;153;68;29
1122.0;149;65;36
1128.0;143;64;43
1134.0;148;59;43
1140.0;142;67;41
1146.0;145;69;36
1152.0;149;64;37
1158.0;148;67;35
1164.0;147;72;31
1170.0;142;69;39
1176.0;141;67;42
1182.0;145;66;39
1188.0;139;72;39
1194.0;136;82;32
1200.0;139;78;33
1206.0;135;79;36
1212.0;132;82;36
1218.0;133;79;38
1224.0;140;74;36
1230.0;143;70;37
1236.0;142;74;34
1242.0;140;77;33
1248.0;137;81;32
1254.0;137;80;33
1260.0;141;72;37
1266.0;135;70;45
1272.0;140;66;44
1278.0;146;56;48
1284.0;147;60;43
1290.0;147;62;41
1296.0;148;62;40
1302.0;149;73;28
1308.0;150;77;23
1314.0;151;73;26
1320.0;151;71;28
1326.0;150;73;27
1332.0;147;73;30
1338.0;142;79;29
1344.0;143;75;32
1350.0;141;71;38
1356.0;142;73;35
1362.0;143;69;38
1368.0;135;71;44
1374.0;135;69;46
1380.0;137;66;47
1386.0;132;65;53
1392.0;129;72;49
1398.0;135;68;47
1404.0;132;67;51
1410.0;135;69;46
1416.0;135;74;41
1422.0;142;74;34
1428.0;140;69;41
1434.0;141;75;34
1440.0;137;77;36
1446.0;132;80;38
1452.0;135;73;42
1458.0;139;72;39
1464.0;140;72;38
1470.0;141;68;41
1476.0;138;65;47
1482.0;141;64;45
1488.0;144;61;45
1494.0;143;63;44
