#auto generated file!
180.0;125;71;29
186.0;126;71;28
192.0;129;63;33
198.0;127;63;35
204.0;129;64;32
210.0;130;65;30
216.0;126;69;30
222.0;128;66;31
228.0;129;69;27
234.0;132;63;30
240.0;133;63;29
246.0;134;58;33
252.0;130;65;30
258.0;128;66;31
264.0;131;60;34
270.0;129;60;36
276.0;124;64;37
282.0;124;63;38
288.0;121;63;41
294.0;118;64;43
300.0;126;63;36
306.0;126;70;29
312.0;119;73;33
318.0;125;69;31
324.0;126;66;33
330.0;122;70;33
336.0;118;77;30
342.0;116;77;32
348.0;116;75;34
354.0;116;76;33
360.0;116;75;34
366.0;119;75;31
372.0;127;67;31
378.0;127;61;37
384.0;124;61;40
390.0;127;57;41
396.0;127;60;38
402.0;130;56;39
408.0;133;52;40
414.0;123;65;37
420.0;128;67;30
426.0;128;68;29
432.0;125;69;31
438.0;128;67;30
444.0;135;64;26
450.0;129;63;33
456.0;128;61;36
462.0;133;64;28
468.0;139;64;22
474.0;138;59;28
480.0;137;62;26
486.0;136;61;28
492.0;136;59;30
498.0;134;65;26
504.0;129;68;28
510.0;129;68;28
516.0;125;71;29
522.0;130;65;30
528.0;123;65;37
534.0;128;68;29
540.0;130;67;28
546.0;129;75;21
552.0;124;71;30
558.0;122;74;29
564.0;123;69;33
570.0;126;72;27
576.0;132;70;23
582.0;133;65;27
588.0;138;56;31
594.0;137;65;23
600.0;127;72;26
606.0;123;81;21
612.0;123;78;24
618.0;128;74;23
624.0;131;68;26
630.0;129;76;20
636.0;126;79;20
642.0;128;75;22
648.0;132;67;26
654.0;133;61;31
660.0;135;60;30
666.0;132;63;30
672.0;127;61;37
678.0;132;53;40
684.0;132;56;37
690.0;119;70;36
696.0;118;69;38
702.0;126;63;36
708.0;125;62;38
714.0;127;69;29
720.0;130;66;29
726.0;131;66;28
732.0;127;67;31
738.0;129;71;25
744.0;122;74;29
750.0;123;74;28
756.0;126;63;36
762.0;120;67;38
768.0;121;68;36
774.0;119;66;40
780.0;120;61;44
786.0;125;57;43
792.0;123;62;40
798.0;127;58;40
804.0;129;59;37
810.0;132;57;36
816.0;128;59;38
822.0;134;61;30
828.0;136;68;21
834.0;135;65;25
840.0;135;60;30
846.0;138;57;30
852.0;138;57;30
858.0;137;60;28
864.0;139;60;26
870.0;134;57;34
876.0;134;56;35
882.0;135;62;28
888.0;142;59;24
894.0;148;54;23
900.0;142;52;31
906.0;143;53;29
912.0;144;55;26
918.0;139;60;26
924.0;136;54;35
930.0;132;63;30
936.0;125;65;35
942.0;131;57;37
948.0;126;58;41
954.0;125;64;36
960.0;122;61;42
966.0;121;70;34
972.0;118;73;34
978.0;120;78;27
984.0;122;77;26
990.0;122;64;39
996.0;121;75;29
1002.0;121;73;31
1008.0;122;70;33
1014.0;119;75;31
1020.0;127;67;31
1026.0;125;67;33
1032.0;125;75;25
1038.0;129;72;24
1044.0;132;65;28
1050.0;137;63;25
1056.0;140;62;23
1062.0;145;58;22
1068.0;145;60;20
1074.0;135;60;30
1080.0;137;55;33
1086.0;134;59;32
1092.0;135;62;28
1098.0;130;64;31
1104.0;125;68;32
1110.0;127;68;30
1116.0;130;66;29
1122.0;136;61;28
1128.0;135;66;24
1134.0;138;61;26
1140.0;138;56;31
1146.0;135;56;34
1152.0;137;58;30
1158.0;138;58;29
1164.0;127;68;30
1170.0;130;63;32
1176.0;134;64;27
1182.0;126;63;36
1188.0;129;64;32
1194.0;130;66;29
1200.0;125;68;32
1206.0;126;67;32
1212.0;133;63;29
1218.0;134;65;26
1224.0;132;68;25
1230.0;132;65;28
1236.0;138;60;27
1242.0;139;62;24
1248.0;144;57;24
1254.0;138;56;31
1260.0;136;60;29
1266.0;138;59;28
1272.0;138;57;30
1278.0;138;58;29
1284.0;136;63;26
1290.0;128;67;30
1296.0;127;61;37
1302.0;125;57;43
1308.0;125;60;40
1314.0;121;68;36
1320.0;120;67;38
1326.0;120;69;36
1332.0;122;68;35
1338.0;125;65;35
1344.0;129;59;37
1350.0;136;53;36
1356.0;136;51;38
1362.0;141;48;36
1368.0;136;54;35
1374.0;136;54;35
1380.0;137;47;41
1386.0;135;50;40
1392.0;132;51;42
1398.0;126;56;43
1404.0;129;59;37
1410.0;124;62;39
1416.0;125;63;37
1422.0;132;65;28
1428.0;126;62;37
1434.0;125;64;36
1440.0;125;65;35
1446.0;124;64;37
1452.0;124;61;40
1458.0;121;62;42
1464.0;115;64;46
1470.0;122;63;40
1476.0;126;62;37
1482.0;123;59;43
1488.0;125;55;45
1494.0;118;60;47
