#auto generated file!
6.0;0.0;0.0
12.0;1.25;0.0
18.0;5.416666666666667;0.0
24.0;14.166666666666666;0.0
30.0;11.25;0.25
36.0;18.333333333333332;0.0
42.0;20.833333333333332;0.0
48.0;21.25;0.5
54.0;25.208333333333332;0.0
60.0;39.583333333333336;0.0
66.0;50.833333333333336;0.0
72.0;50.0;0.5
78.0;80.20833333333333;0.5
84.0;64.79166666666667;0.0
90.0;51.666666666666664;0.25
96.0;51.666666666666664;0.5
102.0;28.333333333333332;0.0
108.0;23.333333333333332;0.5
114.0;28.75;0.0
120.0;32.5;0.0
126.0;32.5;0.5
132.0;23.75;0.0
138.0;68.95833333333333;0.5
144.0;82.08333333333333;0.0
150.0;96.25;0.5
156.0;70.83333333333333;0.0
162.0;58.333333333333336;0.0
168.0;62.916666666666664;0.0
174.0;47.916666666666664;0.5
180.0;38.333333333333336;0.75
186.0;49.166666666666664;0.75
192.0;26.666666666666668;0.0
198.0;33.333333333333336;1.125
204.0;37.291666666666664;0.75
210.0;45.416666666666664;0.0
216.0;59.166666666666664;0.5
222.0;61.041666666666664;1.0
228.0;40.625;0.0
234.0;42.5;0.5
240.0;33.75;0.0
246.0;34.166666666666664;0.0
252.0;37.916666666666664;0.0
258.0;31.666666666666668;0.0
264.0;45.416666666666664;0.0
270.0;51.25;0.5
276.0;43.75;0.0
282.0;41.666666666666664;0.0
288.0;47.5;0.0
294.0;72.08333333333333;0.5
300.0;63.333333333333336;0.0
306.0;54.583333333333336;0.0
312.0;49.166666666666664;0.0
318.0;53.333333333333336;0.25
324.0;61.666666666666664;0.0
330.0;45.833333333333336;0.0
336.0;42.083333333333336;0.0
342.0;45.0;0.0
348.0;50.0;0.0
354.0;47.708333333333336;0.5
360.0;37.5;0.0
366.0;47.916666666666664;0.5
372.0;61.666666666666664;0.0
378.0;58.75;0.0
384.0;43.333333333333336;0.0
390.0;49.375;0.0
396.0;41.25;0.5
402.0;31.25;0.0
408.0;31.875;0.0
414.0;42.083333333333336;0.0
420.0;34.583333333333336;0.0
426.0;28.75;0.0
432.0;40.416666666666664;0.0
438.0;52.708333333333336;0.0
444.0;58.75;0.0
450.0;80.41666666666667;0.0
456.0;84.16666666666667;0.0
462.0;54.166666666666664;0.5
468.0;35.833333333333336;0.0
474.0;38.125;0.0
480.0;20.0;0.0
486.0;32.916666666666664;0.5
492.0;30.833333333333332;0.0
498.0;49.583333333333336;0.0
504.0;46.666666666666664;0.0
510.0;42.5;0.25
516.0;40.0;0.0
522.0;68.33333333333333;0.0
528.0;64.16666666666667;0.0
534.0;70.20833333333333;0.5
540.0;61.875;0.0
546.0;39.583333333333336;0.5
552.0;32.083333333333336;0.0
558.0;35.625;0.0
564.0;47.291666666666664;0.5
570.0;37.5;0.0
576.0;31.25;0.5
582.0;32.5;0.0
588.0;46.875;0.0
594.0;59.166666666666664;0.0
600.0;50.833333333333336;0.0
606.0;33.75;0.0
612.0;36.25;0.0
618.0;65.83333333333333;0.75
624.0;65.0;0.75
630.0;59.166666666666664;0.5
636.0;45.0;0.0
642.0;52.083333333333336;0.0
648.0;35.0;0.0
654.0;40.416666666666664;0.5
660.0;37.916666666666664;0.0
666.0;60.416666666666664;0.75
672.0;80.83333333333333;0.0
678.0;84.79166666666667;0.25
684.0;69.375;0.0
690.0;53.75;0.0
696.0;50.833333333333336;0.0
702.0;41.666666666666664;0.0
708.0;32.083333333333336;0.5
714.0;24.166666666666668;0.0
720.0;28.333333333333332;0.0
726.0;30.0;0.0
732.0;34.583333333333336;0.5
738.0;43.333333333333336;0.0
744.0;50.416666666666664;0.25
750.0;51.25;0.0
756.0;41.666666666666664;0.5
762.0;37.916666666666664;0.0
768.0;60.208333333333336;0.0
774.0;55.416666666666664;0.0
780.0;38.75;0.0
786.0;33.333333333333336;0.0
792.0;40.416666666666664;0.0
798.0;41.25;0.0
804.0;53.75;0.0
810.0;64.16666666666667;0.5
816.0;80.83333333333333;0.5
822.0;95.0;0.5
828.0;82.91666666666667;0.5
834.0;72.08333333333333;0.0
840.0;63.333333333333336;0.0
846.0;40.0;0.5
852.0;26.666666666666668;0.0
858.0;28.75;0.0
864.0;39.166666666666664;0.0
870.0;50.833333333333336;0.25
876.0;40.416666666666664;0.5
882.0;41.666666666666664;0.0
888.0;45.0;0.0
894.0;54.583333333333336;0.0
900.0;51.041666666666664;0.0
906.0;35.833333333333336;0.0
912.0;58.75;0.5
918.0;52.083333333333336;0.5
924.0;47.083333333333336;0.5
930.0;29.583333333333332;0.0
936.0;35.0;0.0
942.0;40.416666666666664;0.0
948.0;28.333333333333332;0.0
954.0;27.708333333333332;0.5
960.0;46.666666666666664;0.0
966.0;35.833333333333336;0.0
972.0;44.166666666666664;0.0
978.0;59.583333333333336;0.5
984.0;58.333333333333336;0.0
990.0;51.25;1.0
996.0;50.416666666666664;0.5
1002.0;49.166666666666664;0.0
1008.0;40.625;0.0
1014.0;38.75;0.5
1020.0;28.75;0.0
1026.0;50.0;0.0
1032.0;33.333333333333336;0.0
1038.0;51.666666666666664;0.0
1044.0;70.0;0.0
1050.0;67.91666666666667;0.0
1056.0;57.083333333333336;0.25
1062.0;43.75;0.0
1068.0;36.041666666666664;0.0
1074.0;32.708333333333336;0.5
1080.0;20.833333333333332;0.0
1086.0;30.0;0.0
1092.0;32.5;0.0
1098.0;33.125;0.0
1104.0;37.083333333333336;0.0
1110.0;71.66666666666667;0.0
1116.0;66.66666666666667;0.0
1122.0;80.83333333333333;0.0
1128.0;60.833333333333336;0.0
1134.0;69.16666666666667;0.0
1140.0;77.91666666666667;0.0
1146.0;58.333333333333336;0.0
1152.0;52.083333333333336;0.0
1158.0;42.5;0.5
1164.0;41.666666666666664;0.0
1170.0;61.666666666666664;0.5
1176.0;56.25;0.0
1182.0;48.333333333333336;0.5
1188.0;37.708333333333336;0.0
1194.0;43.333333333333336;0.0
1200.0;54.166666666666664;0.5
1206.0;43.333333333333336;1.0
1212.0;44.166666666666664;0.5
1218.0;46.666666666666664;0.0
1224.0;57.916666666666664;0.5
1230.0;55.416666666666664;0.0
1236.0;40.416666666666664;0.0
1242.0;40.208333333333336;0.5
1248.0;48.541666666666664;0.0
1254.0;33.541666666666664;0.75
1260.0;35.0;0.0
1266.0;64.16666666666667;0.5
